datetime,demand_mw,solar_mw,net_demand_mw,month,hour,day_of_week
2023-07-23 04:30:00,6438.0,42.3,6395.7,7,4.5,6
2023-07-23 05:00:00,6336.4,65.3,6271.0,7,5.0,6
2023-07-23 05:30:00,6655.9,69.5,6586.3,7,5.5,6
2023-07-23 06:00:00,6658.0,90.7,6567.3,7,6.0,6
2023-07-23 06:30:00,6478.9,102.9,6376.0,7,6.5,6
2023-07-23 07:00:00,6588.8,105.7,6483.1,7,7.0,6
2023-07-23 07:30:00,6546.6,129.4,6417.2,7,7.5,6
2023-07-23 08:00:00,6413.3,153.7,6259.6,7,8.0,6
2023-07-23 08:30:00,6525.2,147.5,6377.7,7,8.5,6
2023-07-23 09:00:00,6714.2,186.5,6527.7,7,9.0,6
2023-07-23 09:30:00,6725.8,173.5,6552.3,7,9.5,6
2023-07-23 10:00:00,6674.9,190.4,6484.5,7,10.0,6
2023-07-23 10:30:00,6570.7,200.6,6370.1,7,10.5,6
2023-07-23 11:00:00,6769.7,188.8,6580.9,7,11.0,6
2023-07-23 11:30:00,6594.2,217.6,6376.6,7,11.5,6
2023-07-23 12:00:00,6698.9,202.4,6496.5,7,12.0,6
2023-07-23 12:30:00,6255.1,217.3,6037.7,7,12.5,6
2023-07-23 13:00:00,5885.9,213.9,5672.0,7,13.0,6
2023-07-23 13:30:00,6678.3,198.1,6480.2,7,13.5,6
2023-07-23 14:00:00,6424.7,189.9,6234.8,7,14.0,6
2023-07-23 14:30:00,6715.1,193.8,6521.3,7,14.5,6
2023-07-23 15:00:00,6787.6,162.2,6625.4,7,15.0,6
2023-07-23 15:30:00,7229.7,146.3,7083.4,7,15.5,6
2023-07-23 16:00:00,7127.3,156.5,6970.9,7,16.0,6
2023-07-23 16:30:00,7200.6,133.3,7067.3,7,16.5,6
2023-07-23 17:00:00,7435.4,119.8,7315.7,7,17.0,6
2023-07-23 17:30:00,7457.7,96.6,7361.0,7,17.5,6
2023-07-23 18:00:00,7402.3,85.0,7317.3,7,18.0,6
2023-07-23 18:30:00,7752.5,63.4,7689.1,7,18.5,6
2023-07-23 19:00:00,7411.8,54.0,7357.8,7,19.0,6
2023-07-23 19:30:00,7695.4,47.5,7648.0,7,19.5,6
2023-07-23 20:00:00,7356.2,36.5,7319.6,7,20.0,6
2023-07-23 20:30:00,7640.2,26.1,7614.1,7,20.5,6
2023-07-23 21:00:00,7579.3,17.8,7561.5,7,21.0,6
2023-07-23 21:30:00,7762.3,11.6,7750.7,7,21.5,6
2023-07-23 22:00:00,7073.6,6.9,7066.7,7,22.0,6
2023-07-23 22:30:00,7125.6,3.1,7122.5,7,22.5,6
2023-07-23 23:00:00,7249.8,1.4,7248.5,7,23.0,6
2023-07-23 23:30:00,7025.8,0.2,7025.6,7,23.5,6
2023-07-24 00:00:00,6852.3,0.0,6852.3,7,0.0,0
2023-07-24 00:30:00,6521.5,0.2,6521.3,7,0.5,0
2023-07-24 01:00:00,6474.3,1.4,6472.9,7,1.0,0
2023-07-24 01:30:00,6709.5,3.5,6706.0,7,1.5,0
2023-07-24 02:00:00,6401.8,7.1,6394.7,7,2.0,0
2023-07-24 02:30:00,6426.9,14.1,6412.8,7,2.5,0
2023-07-24 03:00:00,6309.9,17.4,6292.5,7,3.0,0
2023-07-24 03:30:00,6111.0,30.2,6080.8,7,3.5,0
2023-07-24 04:00:00,6505.0,40.4,6464.6,7,4.0,0
2023-07-24 04:30:00,6456.7,53.2,6403.5,7,4.5,0
2023-07-24 05:00:00,6822.5,63.8,6758.7,7,5.0,0
2023-07-24 05:30:00,6273.4,72.5,6200.9,7,5.5,0
2023-07-24 06:00:00,6655.6,100.5,6555.1,7,6.0,0
2023-07-24 06:30:00,6320.8,100.5,6220.3,7,6.5,0
2023-07-24 07:00:00,6628.6,132.5,6496.1,7,7.0,0
2023-07-24 07:30:00,6810.3,136.7,6673.6,7,7.5,0
2023-07-24 08:00:00,6284.5,149.6,6134.9,7,8.0,0
2023-07-24 08:30:00,6631.4,182.4,6449.0,7,8.5,0
2023-07-24 09:00:00,6565.9,180.2,6385.7,7,9.0,0
2023-07-24 09:30:00,6529.6,198.2,6331.3,7,9.5,0
2023-07-24 10:00:00,6706.2,181.5,6524.7,7,10.0,0
2023-07-24 10:30:00,6815.4,212.2,6603.3,7,10.5,0
2023-07-24 11:00:00,6566.5,221.3,6345.2,7,11.0,0
2023-07-24 11:30:00,6608.5,200.0,6408.4,7,11.5,0
2023-07-24 12:00:00,6581.6,225.0,6356.6,7,12.0,0
2023-07-24 12:30:00,6563.4,205.6,6357.8,7,12.5,0
2023-07-24 13:00:00,6384.6,188.8,6195.8,7,13.0,0
2023-07-24 13:30:00,6815.5,213.0,6602.5,7,13.5,0
2023-07-24 14:00:00,6723.0,199.9,6523.1,7,14.0,0
2023-07-24 14:30:00,6813.1,204.0,6609.1,7,14.5,0
2023-07-24 15:00:00,6685.5,178.1,6507.4,7,15.0,0
2023-07-24 15:30:00,6850.0,164.1,6685.9,7,15.5,0
2023-07-24 16:00:00,7012.3,132.9,6879.4,7,16.0,0
2023-07-24 16:30:00,6883.3,149.5,6733.9,7,16.5,0
2023-07-24 17:00:00,6969.6,109.6,6860.0,7,17.0,0
2023-07-24 17:30:00,7271.9,97.2,7174.8,7,17.5,0
2023-07-24 18:00:00,7567.5,85.0,7482.4,7,18.0,0
2023-07-24 18:30:00,7430.7,78.0,7352.8,7,18.5,0
2023-07-24 19:00:00,7416.9,68.0,7348.9,7,19.0,0
2023-07-24 19:30:00,7479.3,49.7,7429.6,7,19.5,0
2023-07-24 20:00:00,7541.5,39.0,7502.4,7,20.0,0
2023-07-24 20:30:00,7528.5,30.0,7498.5,7,20.5,0
2023-07-24 21:00:00,7923.1,20.9,7902.2,7,21.0,0
2023-07-24 21:30:00,7639.1,13.3,7625.8,7,21.5,0
2023-07-24 22:00:00,7528.5,8.0,7520.5,7,22.0,0
2023-07-24 22:30:00,7432.8,3.5,7429.3,7,22.5,0
2023-07-24 23:00:00,6910.7,1.5,6909.2,7,23.0,0
2023-07-24 23:30:00,6734.1,0.3,6733.9,7,23.5,0
2023-07-25 00:00:00,6609.2,0.0,6609.2,7,0.0,1
2023-07-25 00:30:00,6922.4,0.3,6922.1,7,0.5,1
2023-07-25 01:00:00,6470.8,1.3,6469.5,7,1.0,1
2023-07-25 01:30:00,6248.8,3.6,6245.2,7,1.5,1
2023-07-25 02:00:00,6322.1,7.9,6314.2,7,2.0,1
2023-07-25 02:30:00,6305.0,12.6,6292.4,7,2.5,1
2023-07-25 03:00:00,6367.6,19.0,6348.6,7,3.0,1
2023-07-25 03:30:00,6357.7,30.4,6327.3,7,3.5,1
2023-07-25 04:00:00,6176.4,45.1,6131.4,7,4.0,1
2023-07-25 04:30:00,6478.2,54.1,6424.1,7,4.5,1
2023-07-25 05:00:00,6281.0,69.5,6211.5,7,5.0,1
2023-07-25 05:30:00,6416.6,81.1,6335.5,7,5.5,1
2023-07-25 06:00:00,6619.7,93.0,6526.7,7,6.0,1
2023-07-25 06:30:00,6429.9,120.0,6310.0,7,6.5,1
2023-07-25 07:00:00,6486.4,115.4,6371.0,7,7.0,1
2023-07-25 07:30:00,6729.6,140.4,6589.2,7,7.5,1
2023-07-25 08:00:00,6491.7,145.6,6346.1,7,8.0,1
2023-07-25 08:30:00,6587.6,181.5,6406.2,7,8.5,1
2023-07-25 09:00:00,6755.9,201.3,6554.6,7,9.0,1
2023-07-25 09:30:00,7014.3,219.7,6794.6,7,9.5,1
2023-07-25 10:00:00,6734.5,218.7,6515.8,7,10.0,1
2023-07-25 10:30:00,6687.4,237.5,6449.9,7,10.5,1
2023-07-25 11:00:00,6674.6,242.4,6432.2,7,11.0,1
2023-07-25 11:30:00,6366.9,220.3,6146.6,7,11.5,1
2023-07-25 12:00:00,6570.5,229.5,6341.0,7,12.0,1
2023-07-25 12:30:00,6546.3,221.0,6325.3,7,12.5,1
2023-07-25 13:00:00,6627.1,218.0,6409.1,7,13.0,1
2023-07-25 13:30:00,6625.5,187.6,6437.9,7,13.5,1
2023-07-25 14:00:00,6726.8,227.2,6499.7,7,14.0,1
2023-07-25 14:30:00,6674.6,188.9,6485.7,7,14.5,1
2023-07-25 15:00:00,6829.8,180.9,6648.9,7,15.0,1
2023-07-25 15:30:00,6700.3,175.4,6524.9,7,15.5,1
2023-07-25 16:00:00,6975.0,157.4,6817.7,7,16.0,1
2023-07-25 16:30:00,7398.4,135.6,7262.9,7,16.5,1
2023-07-25 17:00:00,7319.5,140.5,7179.0,7,17.0,1
2023-07-25 17:30:00,7364.9,125.8,7239.1,7,17.5,1
2023-07-25 18:00:00,7803.3,99.0,7704.4,7,18.0,1
2023-07-25 18:30:00,7292.0,84.6,7207.3,7,18.5,1
2023-07-25 19:00:00,7389.2,74.7,7314.5,7,19.0,1
2023-07-25 19:30:00,7922.9,53.6,7869.3,7,19.5,1
2023-07-25 20:00:00,7620.3,45.7,7574.6,7,20.0,1
2023-07-25 20:30:00,7537.1,30.9,7506.2,7,20.5,1
2023-07-25 21:00:00,7306.0,23.2,7282.8,7,21.0,1
2023-07-25 21:30:00,7518.5,13.9,7504.5,7,21.5,1
2023-07-25 22:00:00,7430.6,8.8,7421.8,7,22.0,1
2023-07-25 22:30:00,7014.1,4.2,7009.9,7,22.5,1
2023-07-25 23:00:00,7053.8,1.4,7052.4,7,23.0,1
2023-07-25 23:30:00,6882.4,0.3,6882.1,7,23.5,1
2023-07-26 00:00:00,6843.1,0.0,6843.1,7,0.0,2
2023-07-26 00:30:00,6469.3,0.3,6469.0,7,0.5,2
2023-07-26 01:00:00,6783.1,1.2,6781.9,7,1.0,2
2023-07-26 01:30:00,6627.4,4.0,6623.4,7,1.5,2
2023-07-26 02:00:00,6322.8,8.7,6314.1,7,2.0,2
2023-07-26 02:30:00,6297.5,14.3,6283.2,7,2.5,2
2023-07-26 03:00:00,6283.2,23.3,6260.0,7,3.0,2
2023-07-26 03:30:00,6161.0,30.7,6130.2,7,3.5,2
2023-07-26 04:00:00,6234.2,41.8,6192.4,7,4.0,2
2023-07-26 04:30:00,6294.6,58.2,6236.4,7,4.5,2
2023-07-26 05:00:00,6674.9,76.4,6598.5,7,5.0,2
2023-07-26 05:30:00,6603.7,88.2,6515.5,7,5.5,2
2023-07-26 06:00:00,6652.9,106.3,6546.6,7,6.0,2
2023-07-26 06:30:00,6600.6,116.8,6483.8,7,6.5,2
2023-07-26 07:00:00,6376.3,133.7,6242.6,7,7.0,2
2023-07-26 07:30:00,6604.2,160.9,6443.3,7,7.5,2
2023-07-26 08:00:00,6809.3,162.9,6646.4,7,8.0,2
2023-07-26 08:30:00,6418.9,174.0,6244.9,7,8.5,2
2023-07-26 09:00:00,6759.0,188.6,6570.4,7,9.0,2
2023-07-26 09:30:00,7051.1,212.9,6838.2,7,9.5,2
2023-07-26 10:00:00,6805.2,236.9,6568.3,7,10.0,2
2023-07-26 10:30:00,6845.4,246.2,6599.2,7,10.5,2
2023-07-26 11:00:00,6606.9,257.1,6349.8,7,11.0,2
2023-07-26 11:30:00,6722.8,256.8,6466.1,7,11.5,2
2023-07-26 12:00:00,6409.0,261.1,6147.9,7,12.0,2
2023-07-26 12:30:00,6683.5,209.8,6473.7,7,12.5,2
2023-07-26 13:00:00,6675.6,256.8,6418.8,7,13.0,2
2023-07-26 13:30:00,6645.3,247.3,6397.9,7,13.5,2
2023-07-26 14:00:00,6883.9,232.4,6651.4,7,14.0,2
2023-07-26 14:30:00,6622.2,229.2,6393.0,7,14.5,2
2023-07-26 15:00:00,6774.1,211.0,6563.1,7,15.0,2
2023-07-26 15:30:00,6927.0,187.7,6739.3,7,15.5,2
2023-07-26 16:00:00,6835.8,187.7,6648.1,7,16.0,2
2023-07-26 16:30:00,7177.5,168.6,7008.9,7,16.5,2
2023-07-26 17:00:00,6941.2,141.8,6799.4,7,17.0,2
2023-07-26 17:30:00,7545.6,121.1,7424.5,7,17.5,2
2023-07-26 18:00:00,7458.9,97.3,7361.7,7,18.0,2
2023-07-26 18:30:00,7431.7,90.7,7341.0,7,18.5,2
2023-07-26 19:00:00,7427.2,74.1,7353.1,7,19.0,2
2023-07-26 19:30:00,7560.9,61.7,7499.1,7,19.5,2
2023-07-26 20:00:00,7724.4,37.0,7687.4,7,20.0,2
2023-07-26 20:30:00,7667.9,33.4,7634.5,7,20.5,2
2023-07-26 21:00:00,7383.4,19.7,7363.7,7,21.0,2
2023-07-26 21:30:00,7274.1,15.1,7259.0,7,21.5,2
2023-07-26 22:00:00,7439.4,8.8,7430.6,7,22.0,2
2023-07-26 22:30:00,7069.6,4.5,7065.1,7,22.5,2
2023-07-26 23:00:00,7078.4,1.5,7076.8,7,23.0,2
2023-07-26 23:30:00,6953.6,0.3,6953.3,7,23.5,2
2023-07-27 00:00:00,6841.6,0.0,6841.6,7,0.0,3
2023-07-27 00:30:00,6813.7,0.3,6813.4,7,0.5,3
2023-07-27 01:00:00,6318.9,1.6,6317.3,7,1.0,3
2023-07-27 01:30:00,6107.0,4.4,6102.6,7,1.5,3
2023-07-27 02:00:00,6274.5,7.8,6266.7,7,2.0,3
2023-07-27 02:30:00,6649.2,15.5,6633.8,7,2.5,3
2023-07-27 03:00:00,6660.2,21.8,6638.4,7,3.0,3
2023-07-27 03:30:00,6619.2,37.0,6582.2,7,3.5,3
2023-07-27 04:00:00,6267.8,49.2,6218.6,7,4.0,3
2023-07-27 04:30:00,6011.0,66.5,5944.4,7,4.5,3
2023-07-27 05:00:00,5951.3,77.5,5873.8,7,5.0,3
2023-07-27 05:30:00,6311.2,99.3,6211.9,7,5.5,3
2023-07-27 06:00:00,6437.4,102.2,6335.2,7,6.0,3
2023-07-27 06:30:00,6756.6,130.0,6626.6,7,6.5,3
2023-07-27 07:00:00,6722.1,135.8,6586.3,7,7.0,3
2023-07-27 07:30:00,6641.0,161.2,6479.8,7,7.5,3
2023-07-27 08:00:00,6462.9,181.0,6281.9,7,8.0,3
2023-07-27 08:30:00,6461.0,197.4,6263.6,7,8.5,3
2023-07-27 09:00:00,6678.6,208.4,6470.1,7,9.0,3
2023-07-27 09:30:00,6747.0,200.5,6546.5,7,9.5,3
2023-07-27 10:00:00,6673.0,252.5,6420.5,7,10.0,3
2023-07-27 10:30:00,6393.1,248.8,6144.3,7,10.5,3
2023-07-27 11:00:00,6673.2,250.2,6423.0,7,11.0,3
2023-07-27 11:30:00,6613.7,271.0,6342.7,7,11.5,3
2023-07-27 12:00:00,6333.9,263.0,6071.0,7,12.0,3
2023-07-27 12:30:00,6387.5,280.1,6107.4,7,12.5,3
2023-07-27 13:00:00,6670.2,254.3,6415.9,7,13.0,3
2023-07-27 13:30:00,6539.3,251.2,6288.2,7,13.5,3
2023-07-27 14:00:00,6921.5,258.2,6663.3,7,14.0,3
2023-07-27 14:30:00,6797.8,232.3,6565.5,7,14.5,3
2023-07-27 15:00:00,6708.7,230.9,6477.8,7,15.0,3
2023-07-27 15:30:00,6896.5,202.9,6693.5,7,15.5,3
2023-07-27 16:00:00,7021.0,184.1,6837.0,7,16.0,3
2023-07-27 16:30:00,6994.0,165.1,6828.9,7,16.5,3
2023-07-27 17:00:00,7074.8,138.3,6936.5,7,17.0,3
2023-07-27 17:30:00,7471.9,124.7,7347.2,7,17.5,3
2023-07-27 18:00:00,7591.2,116.4,7474.8,7,18.0,3
2023-07-27 18:30:00,7622.6,100.7,7521.9,7,18.5,3
2023-07-27 19:00:00,7838.6,72.8,7765.8,7,19.0,3
2023-07-27 19:30:00,7494.0,57.1,7436.9,7,19.5,3
2023-07-27 20:00:00,7890.4,49.1,7841.3,7,20.0,3
2023-07-27 20:30:00,7395.6,37.3,7358.4,7,20.5,3
2023-07-27 21:00:00,7316.6,22.7,7293.9,7,21.0,3
2023-07-27 21:30:00,7098.1,15.1,7082.9,7,21.5,3
2023-07-27 22:00:00,7229.4,8.5,7220.8,7,22.0,3
2023-07-27 22:30:00,7097.4,4.6,7092.8,7,22.5,3
2023-07-27 23:00:00,7150.7,1.7,7149.0,7,23.0,3
2023-07-27 23:30:00,6963.7,0.3,6963.3,7,23.5,3
2023-07-28 00:00:00,6559.1,0.0,6559.1,7,0.0,4
2023-07-28 00:30:00,6576.9,0.3,6576.6,7,0.5,4
2023-07-28 01:00:00,6467.8,1.5,6466.3,7,1.0,4
2023-07-28 01:30:00,6119.8,5.0,6114.7,7,1.5,4
2023-07-28 02:00:00,6188.5,10.0,6178.5,7,2.0,4
2023-07-28 02:30:00,6174.6,15.3,6159.3,7,2.5,4
2023-07-28 03:00:00,6542.7,24.4,6518.3,7,3.0,4
2023-07-28 03:30:00,6312.4,38.4,6274.0,7,3.5,4
2023-07-28 04:00:00,6410.1,52.8,6357.3,7,4.0,4
2023-07-28 04:30:00,6050.4,57.6,5992.8,7,4.5,4
2023-07-28 05:00:00,6576.4,74.9,6501.5,7,5.0,4
2023-07-28 05:30:00,6644.4,102.1,6542.3,7,5.5,4
2023-07-28 06:00:00,6101.8,115.5,5986.3,7,6.0,4
2023-07-28 06:30:00,6383.9,121.9,6262.0,7,6.5,4
2023-07-28 07:00:00,6643.5,147.6,6495.9,7,7.0,4
2023-07-28 07:30:00,6704.5,144.6,6559.9,7,7.5,4
2023-07-28 08:00:00,6489.4,176.2,6313.2,7,8.0,4
2023-07-28 08:30:00,6567.3,207.7,6359.6,7,8.5,4
2023-07-28 09:00:00,6513.7,224.9,6288.9,7,9.0,4
2023-07-28 09:30:00,6629.8,249.5,6380.3,7,9.5,4
2023-07-28 10:00:00,6806.4,230.0,6576.4,7,10.0,4
2023-07-28 10:30:00,6429.0,246.6,6182.4,7,10.5,4
2023-07-28 11:00:00,6724.6,293.8,6430.8,7,11.0,4
2023-07-28 11:30:00,6384.8,261.5,6123.3,7,11.5,4
2023-07-28 12:00:00,6362.5,275.3,6087.2,7,12.0,4
2023-07-28 12:30:00,6664.4,284.4,6380.1,7,12.5,4
2023-07-28 13:00:00,6700.6,285.3,6415.3,7,13.0,4
2023-07-28 13:30:00,6723.2,285.4,6437.9,7,13.5,4
2023-07-28 14:00:00,6387.0,219.5,6167.5,7,14.0,4
2023-07-28 14:30:00,6612.2,253.8,6358.3,7,14.5,4
2023-07-28 15:00:00,6932.8,221.1,6711.7,7,15.0,4
2023-07-28 15:30:00,6894.2,204.5,6689.7,7,15.5,4
2023-07-28 16:00:00,6804.8,189.6,6615.2,7,16.0,4
2023-07-28 16:30:00,7196.0,165.0,7031.0,7,16.5,4
2023-07-28 17:00:00,7098.8,168.9,6929.9,7,17.0,4
2023-07-28 17:30:00,7657.1,138.1,7519.0,7,17.5,4
2023-07-28 18:00:00,7705.5,123.9,7581.6,7,18.0,4
2023-07-28 18:30:00,7611.1,96.2,7514.9,7,18.5,4
2023-07-28 19:00:00,7799.3,80.7,7718.6,7,19.0,4
2023-07-28 19:30:00,7591.6,68.6,7523.1,7,19.5,4
2023-07-28 20:00:00,7715.2,52.4,7662.8,7,20.0,4
2023-07-28 20:30:00,7812.2,36.6,7775.6,7,20.5,4
2023-07-28 21:00:00,7531.5,26.4,7505.0,7,21.0,4
2023-07-28 21:30:00,7357.4,17.0,7340.4,7,21.5,4
2023-07-28 22:00:00,6991.2,9.8,6981.4,7,22.0,4
2023-07-28 22:30:00,7161.5,4.7,7156.9,7,22.5,4
2023-07-28 23:00:00,7192.7,1.7,7191.0,7,23.0,4
2023-07-28 23:30:00,7078.4,0.3,7078.1,7,23.5,4
2023-07-29 00:00:00,6853.1,0.0,6853.1,7,0.0,5
2023-07-29 00:30:00,6538.6,0.3,6538.2,7,0.5,5
2023-07-29 01:00:00,6167.2,2.0,6165.3,7,1.0,5
2023-07-29 01:30:00,6338.7,5.2,6333.5,7,1.5,5
2023-07-29 02:00:00,6298.7,9.9,6288.8,7,2.0,5
2023-07-29 02:30:00,6245.4,16.0,6229.4,7,2.5,5
2023-07-29 03:00:00,6384.4,28.0,6356.4,7,3.0,5
2023-07-29 03:30:00,6623.8,37.6,6586.1,7,3.5,5
2023-07-29 04:00:00,6301.5,47.4,6254.1,7,4.0,5
2023-07-29 04:30:00,6269.5,66.2,6203.4,7,4.5,5
2023-07-29 05:00:00,6303.2,80.4,6222.8,7,5.0,5
2023-07-29 05:30:00,6421.0,100.7,6320.2,7,5.5,5
2023-07-29 06:00:00,6300.8,104.6,6196.2,7,6.0,5
2023-07-29 06:30:00,6520.9,144.7,6376.3,7,6.5,5
2023-07-29 07:00:00,6623.8,155.5,6468.3,7,7.0,5
2023-07-29 07:30:00,6614.7,197.7,6417.0,7,7.5,5
2023-07-29 08:00:00,6682.3,203.0,6479.2,7,8.0,5
2023-07-29 08:30:00,6688.8,220.1,6468.7,7,8.5,5
2023-07-29 09:00:00,6290.7,249.2,6041.5,7,9.0,5
2023-07-29 09:30:00,6713.0,238.8,6474.2,7,9.5,5
2023-07-29 10:00:00,6458.5,292.7,6165.8,7,10.0,5
2023-07-29 10:30:00,6358.9,274.9,6084.0,7,10.5,5
2023-07-29 11:00:00,6334.1,274.3,6059.8,7,11.0,5
2023-07-29 11:30:00,6591.9,282.8,6309.1,7,11.5,5
2023-07-29 12:00:00,6463.4,250.1,6213.2,7,12.0,5
2023-07-29 12:30:00,6202.7,298.3,5904.4,7,12.5,5
2023-07-29 13:00:00,6609.1,243.4,6365.7,7,13.0,5
2023-07-29 13:30:00,6299.2,259.2,6040.0,7,13.5,5
2023-07-29 14:00:00,6637.4,225.8,6411.6,7,14.0,5
2023-07-29 14:30:00,6727.4,262.3,6465.1,7,14.5,5
2023-07-29 15:00:00,6932.5,253.9,6678.6,7,15.0,5
2023-07-29 15:30:00,7195.8,225.4,6970.4,7,15.5,5
2023-07-29 16:00:00,6740.8,191.1,6549.7,7,16.0,5
2023-07-29 16:30:00,7092.5,199.7,6892.7,7,16.5,5
2023-07-29 17:00:00,7166.1,163.8,7002.4,7,17.0,5
2023-07-29 17:30:00,7400.5,144.5,7256.0,7,17.5,5
2023-07-29 18:00:00,7454.6,109.0,7345.7,7,18.0,5
2023-07-29 18:30:00,7427.3,101.9,7325.4,7,18.5,5
2023-07-29 19:00:00,7463.3,91.4,7371.9,7,19.0,5
2023-07-29 19:30:00,7367.4,60.2,7307.3,7,19.5,5
2023-07-29 20:00:00,7743.6,53.0,7690.7,7,20.0,5
2023-07-29 20:30:00,7617.2,31.0,7586.2,7,20.5,5
2023-07-29 21:00:00,7640.9,27.3,7613.5,7,21.0,5
2023-07-29 21:30:00,7335.8,17.3,7318.5,7,21.5,5
2023-07-29 22:00:00,7168.2,9.4,7158.7,7,22.0,5
2023-07-29 22:30:00,6970.8,4.6,6966.2,7,22.5,5
2023-07-29 23:00:00,7097.5,1.7,7095.8,7,23.0,5
2023-07-29 23:30:00,6709.4,0.3,6709.1,7,23.5,5
2023-07-30 00:00:00,7083.4,0.0,7083.4,7,0.0,6
2023-07-30 00:30:00,6389.0,0.3,6388.7,7,0.5,6
2023-07-30 01:00:00,6560.7,2.1,6558.6,7,1.0,6
2023-07-30 01:30:00,6698.2,5.6,6692.6,7,1.5,6
2023-07-30 02:00:00,6449.7,10.2,6439.5,7,2.0,6
2023-07-30 02:30:00,6321.7,17.8,6304.0,7,2.5,6
2023-07-30 03:00:00,6087.1,28.1,6059.1,7,3.0,6
2023-07-30 03:30:00,6006.0,41.6,5964.4,7,3.5,6
2023-07-30 04:00:00,6406.3,53.2,6353.1,7,4.0,6
2023-07-30 04:30:00,6568.0,72.6,6495.4,7,4.5,6
2023-07-30 05:00:00,6259.2,84.2,6175.0,7,5.0,6
2023-07-30 05:30:00,6181.9,111.2,6070.8,7,5.5,6
2023-07-30 06:00:00,5995.8,105.9,5889.9,7,6.0,6
2023-07-30 06:30:00,6311.1,164.9,6146.2,7,6.5,6
2023-07-30 07:00:00,6510.6,161.1,6349.5,7,7.0,6
2023-07-30 07:30:00,6853.1,185.5,6667.6,7,7.5,6
2023-07-30 08:00:00,6709.4,197.8,6511.6,7,8.0,6
2023-07-30 08:30:00,6654.0,208.4,6445.6,7,8.5,6
2023-07-30 09:00:00,6526.0,258.2,6267.8,7,9.0,6
2023-07-30 09:30:00,6481.7,288.3,6193.5,7,9.5,6
2023-07-30 10:00:00,6820.7,290.1,6530.6,7,10.0,6
2023-07-30 10:30:00,6580.6,254.4,6326.3,7,10.5,6
2023-07-30 11:00:00,6142.8,283.6,5859.2,7,11.0,6
2023-07-30 11:30:00,6381.0,291.2,6089.8,7,11.5,6
2023-07-30 12:00:00,6337.4,326.7,6010.7,7,12.0,6
2023-07-30 12:30:00,6395.5,297.9,6097.7,7,12.5,6
2023-07-30 13:00:00,6612.8,276.3,6336.5,7,13.0,6
2023-07-30 13:30:00,6527.4,297.6,6229.7,7,13.5,6
2023-07-30 14:00:00,6586.8,276.3,6310.5,7,14.0,6
2023-07-30 14:30:00,6909.2,259.8,6649.4,7,14.5,6
2023-07-30 15:00:00,6636.1,270.4,6365.7,7,15.0,6
2023-07-30 15:30:00,7199.0,233.7,6965.3,7,15.5,6
2023-07-30 16:00:00,6854.0,215.1,6638.9,7,16.0,6
2023-07-30 16:30:00,7106.3,183.1,6923.2,7,16.5,6
2023-07-30 17:00:00,7153.6,150.7,7003.0,7,17.0,6
2023-07-30 17:30:00,7333.0,157.4,7175.6,7,17.5,6
2023-07-30 18:00:00,7484.2,140.7,7343.6,7,18.0,6
2023-07-30 18:30:00,7557.2,95.3,7461.9,7,18.5,6
2023-07-30 19:00:00,7395.5,88.9,7306.6,7,19.0,6
2023-07-30 19:30:00,7354.6,72.5,7282.1,7,19.5,6
2023-07-30 20:00:00,8004.8,57.2,7947.6,7,20.0,6
2023-07-30 20:30:00,7435.8,40.1,7395.7,7,20.5,6
2023-07-30 21:00:00,7589.9,26.6,7563.3,7,21.0,6
2023-07-30 21:30:00,7090.7,19.1,7071.6,7,21.5,6
2023-07-30 22:00:00,7224.5,11.4,7213.0,7,22.0,6
2023-07-30 22:30:00,7130.4,5.5,7124.9,7,22.5,6
2023-07-30 23:00:00,7106.4,1.8,7104.5,7,23.0,6
2023-07-30 23:30:00,6394.9,0.4,6394.5,7,23.5,6
2023-07-31 00:00:00,6768.9,0.0,6768.9,7,0.0,0
2023-07-31 00:30:00,6405.8,0.3,6405.5,7,0.5,0
2023-07-31 01:00:00,6558.2,1.8,6556.4,7,1.0,0
2023-07-31 01:30:00,6218.1,5.2,6212.9,7,1.5,0
2023-07-31 02:00:00,6176.2,10.8,6165.4,7,2.0,0
2023-07-31 02:30:00,6229.3,19.0,6210.3,7,2.5,0
2023-07-31 03:00:00,6060.4,30.3,6030.1,7,3.0,0
2023-07-31 03:30:00,6157.5,41.2,6116.3,7,3.5,0
2023-07-31 04:00:00,6041.3,59.6,5981.7,7,4.0,0
2023-07-31 04:30:00,5955.3,77.1,5878.2,7,4.5,0
2023-07-31 05:00:00,6509.9,97.0,6412.9,7,5.0,0
2023-07-31 05:30:00,6142.1,119.0,6023.0,7,5.5,0
2023-07-31 06:00:00,6394.5,138.8,6255.7,7,6.0,0
2023-07-31 06:30:00,6611.6,171.9,6439.7,7,6.5,0
2023-07-31 07:00:00,6408.8,194.9,6213.8,7,7.0,0
2023-07-31 07:30:00,6405.2,176.7,6228.5,7,7.5,0
2023-07-31 08:00:00,6617.4,224.7,6392.6,7,8.0,0
2023-07-31 08:30:00,6788.7,218.4,6570.3,7,8.5,0
2023-07-31 09:00:00,6376.0,240.5,6135.5,7,9.0,0
2023-07-31 09:30:00,6548.1,285.4,6262.7,7,9.5,0
2023-07-31 10:00:00,6244.2,302.4,5941.9,7,10.0,0
2023-07-31 10:30:00,6462.1,325.3,6136.8,7,10.5,0
2023-07-31 11:00:00,6515.8,294.7,6221.1,7,11.0,0
2023-07-31 11:30:00,6336.8,314.0,6022.8,7,11.5,0
